Timestamp,Frame,Detection_ID,X_m,Y_m,Z_m,Roll_rad,Pitch_rad,Yaw_rad,Qx,Qy,Qz,Qw,Confidence,Num_Points,Gimbal_Lock,Processing_Time_ms
2026-02-26T13:52:58.688121,8,10,0.358268,1.167775,0.204975,-1.562869,-0.157577,-3.121159,0.063045,-0.701506,0.708231,0.048200,0.8833,163696,N,246.73
2026-02-26T13:52:58.688185,8,11,0.344400,1.170288,0.204969,1.537557,-1.335827,-3.077510,0.427448,0.559839,0.550226,-0.448464,0.9116,573644,N,344.77
2026-02-26T13:52:58.688239,8,12,0.333746,1.170867,0.224414,0.000000,-1.547719,1.540445,0.486084,0.512765,0.498551,-0.502236,0.8784,1359906,Y,509.70
2026-02-26T13:52:58.688293,8,14,0.339842,1.170679,0.213380,0.000000,-1.497969,1.539610,0.472370,0.524342,0.511192,-0.490525,0.8750,882116,Y,388.19
2026-02-26T13:52:58.688365,8,15,0.363104,1.165101,0.215076,-1.559045,-0.143960,-3.124694,0.057073,-0.700662,0.709810,0.044558,0.9062,90458,N,247.72
2026-02-26T13:52:58.688447,8,16,0.311041,1.171922,0.295917,1.568933,-1.099514,-3.108601,0.359807,0.608371,0.597307,-0.379009,0.8794,2810592,N,832.30
2026-02-26T13:52:58.688526,8,17,0.333073,1.170869,0.226180,0.000000,-1.552027,1.540555,0.487204,0.511665,0.497511,-0.503304,0.9048,1406524,Y,497.69
2026-02-26T13:52:58.688593,8,18,0.333746,1.170867,0.224414,0.000000,-1.547719,1.540445,0.486084,0.512765,0.498551,-0.502236,0.8159,1359906,Y,470.23
2026-02-26T13:52:58.688662,8,19,0.365073,1.149740,0.241859,-1.552945,-0.091227,-3.113138,0.042485,-0.699505,0.713030,0.021811,0.8862,200,N,227.70
2026-02-26T13:52:58.688728,8,20,0.311256,1.171881,0.294897,1.568479,-1.191599,-3.108166,0.387442,0.591152,0.579244,-0.406085,0.8574,2787224,N,818.10
2026-02-26T13:53:08.371020,9,0,0.310266,1.171988,0.298351,1.569773,-0.823049,-3.110024,0.272733,0.652126,0.643860,-0.292902,0.8662,2877772,N,883.87
2026-02-26T13:53:08.371275,9,1,0.333746,1.170867,0.224414,0.000000,-1.547719,1.540445,0.486084,0.512765,0.498551,-0.502236,0.8682,1359906,Y,497.72
2026-02-26T13:53:08.371357,9,2,0.341813,1.170562,0.209773,0.000000,-1.470973,1.539516,0.464835,0.530360,0.518043,-0.484023,0.9043,747180,Y,367.37
2026-02-26T13:53:08.371437,9,3,0.343659,1.170375,0.206275,1.531680,-1.394941,-3.071221,0.443981,0.547230,0.536468,-0.464352,0.8994,616373,N,338.11
2026-02-26T13:53:08.371499,9,4,0.361387,1.166145,0.211649,-1.560874,-0.150414,-3.121982,0.060269,-0.701044,0.709082,0.045915,0.8965,113489,N,244.29
2026-02-26T13:53:08.371561,9,5,0.332408,1.170875,0.228020,0.000000,-1.556394,1.540686,0.488347,0.510543,0.496453,-0.504378,0.8252,1452260,Y,502.28
2026-02-26T13:53:08.371627,9,6,0.310786,1.171959,0.296839,1.569233,-1.009744,-3.108944,0.332151,0.623907,0.613708,-0.351821,0.8838,2833090,N,806.83
2026-02-26T13:53:08.371690,9,7,0.316010,1.170161,0.265625,-1.613157,1.459565,3.128850,0.464762,0.535114,-0.518797,0.478016,0.7158,2217490,N,677.60
2026-02-26T13:53:08.371754,9,8,0.338584,1.170747,0.215675,0.000000,-1.512778,1.539553,0.476448,0.521045,0.507350,-0.494070,0.8560,973933,Y,399.55
2026-02-26T13:53:08.371823,9,10,0.338584,1.170747,0.215675,0.000000,-1.512778,1.539553,0.476448,0.521045,0.507350,-0.494070,0.8647,973933,Y,401.92
2026-02-26T13:53:08.371901,9,11,0.365073,1.149740,0.241859,-1.552945,-0.091227,-3.113138,0.042485,-0.699505,0.713030,0.021811,0.8770,200,N,218.68
2026-02-26T13:53:08.371982,9,14,0.332408,1.170875,0.228020,0.000000,-1.556394,1.540686,0.488347,0.510543,0.496453,-0.504378,0.8032,1452260,Y,511.29
2026-02-26T13:53:08.372051,9,15,0.359863,1.167019,0.208144,1.577883,-0.151972,-3.120869,0.046154,0.708076,0.701968,-0.061145,0.8789,138013,N,246.84
2026-02-26T13:53:08.372118,9,16,0.337924,1.170770,0.216756,0.000000,-1.518969,1.539604,0.478163,0.519640,0.505754,-0.495527,0.7329,1020463,Y,424.83
2026-02-26T13:53:08.372184,9,17,0.333073,1.170869,0.226180,0.000000,-1.552027,1.540555,0.487204,0.511665,0.497511,-0.503304,0.8662,1406524,Y,516.28
2026-02-26T13:53:08.372250,9,19,0.339842,1.170679,0.213380,0.000000,-1.497969,1.539610,0.472370,0.524342,0.511192,-0.490525,0.8486,882116,Y,368.10
2026-02-26T13:53:08.372316,9,20,0.339223,1.170720,0.214507,0.000000,-1.505760,1.539537,0.474513,0.522627,0.509159,-0.492398,0.8628,927866,Y,380.55
2026-02-26T13:53:08.372411,9,21,0.361387,1.166145,0.211649,-1.560874,-0.150414,-3.121982,0.060269,-0.701044,0.709082,0.045915,0.9004,113489,N,237.59
2026-02-26T13:53:08.372479,9,22,0.332408,1.170875,0.228020,0.000000,-1.556394,1.540686,0.488347,0.510543,0.496453,-0.504378,0.8901,1452260,Y,511.75
2026-02-26T13:53:08.372546,9,23,0.358268,1.167775,0.204975,-1.562869,-0.157577,-3.121159,0.063045,-0.701506,0.708231,0.048200,0.8740,163696,N,249.97
2026-02-26T13:53:27.717761,10,0,0.339223,1.170720,0.214507,0.000000,-1.505760,1.539537,0.474513,0.522627,0.509159,-0.492398,0.8281,927866,Y,457.60
2026-02-26T13:53:27.717871,10,1,0.334948,1.170834,0.221520,0.000000,-1.538837,1.540249,0.483745,0.514974,0.500727,-0.500065,0.8760,1263629,Y,444.45
2026-02-26T13:53:27.717932,10,3,0.342946,1.170443,0.207558,1.526312,-1.429458,-3.065650,0.453480,0.539651,0.528212,-0.473418,0.8916,659255,N,357.98
2026-02-26T13:53:27.717986,10,4,0.363104,1.165101,0.215076,-1.559045,-0.143960,-3.124694,0.057073,-0.700662,0.709810,0.044558,0.8931,90458,N,246.56
2026-02-26T13:53:27.718041,10,5,0.333746,1.170867,0.224414,0.000000,-1.547719,1.540445,0.486084,0.512765,0.498551,-0.502236,0.8115,1359906,Y,496.22
2026-02-26T13:53:27.718106,10,6,0.339223,1.170720,0.214507,0.000000,-1.505760,1.539537,0.474513,0.522627,0.509159,-0.492398,0.8315,927866,Y,398.60
2026-02-26T13:53:27.718163,10,7,0.337924,1.170770,0.216756,0.000000,-1.518969,1.539604,0.478163,0.519640,0.505754,-0.495527,0.8301,1020463,Y,439.62
2026-02-26T13:53:27.718215,10,9,0.361387,1.166145,0.211649,-1.560874,-0.150414,-3.121982,0.060269,-0.701044,0.709082,0.045915,0.8857,113489,N,237.61
2026-02-26T13:53:27.718269,10,10,0.365073,1.149740,0.241859,-1.552945,-0.091227,-3.113138,0.042485,-0.699505,0.713030,0.021811,0.8774,200,N,223.84
2026-02-26T13:53:27.718319,10,11,0.334356,1.170854,0.222852,0.000000,-1.543164,1.540314,0.484883,0.513913,0.499655,-0.501125,0.7817,1312380,Y,459.82
2026-02-26T13:53:27.718371,10,12,0.361387,1.166145,0.211649,-1.560874,-0.150414,-3.121982,0.060269,-0.701044,0.709082,0.045915,0.8799,113489,N,255.06
2026-02-26T13:53:27.718435,10,13,0.334356,1.170854,0.222852,0.000000,-1.543164,1.540314,0.484883,0.513913,0.499655,-0.501125,0.8643,1312380,Y,510.63
2026-02-26T13:53:27.718484,10,14,0.339842,1.170679,0.213380,0.000000,-1.497969,1.539610,0.472370,0.524342,0.511192,-0.490525,0.8091,882116,Y,396.88
2026-02-26T13:53:27.718532,10,15,0.356663,1.168406,0.201911,-1.563062,-0.161427,-3.120560,0.064611,-0.701433,0.708083,0.049346,0.8667,189912,N,273.43
2026-02-26T13:53:27.718580,10,16,0.361387,1.166145,0.211649,-1.560874,-0.150414,-3.121982,0.060269,-0.701044,0.709082,0.045915,0.8970,113489,N,246.08
2026-02-26T13:53:27.718629,10,17,0.311256,1.171881,0.294897,1.568479,-1.191599,-3.108166,0.387442,0.591152,0.579244,-0.406085,0.8018,2787224,N,848.50
2026-02-26T13:53:27.718677,10,18,0.333746,1.170867,0.224414,0.000000,-1.547719,1.540445,0.486084,0.512765,0.498551,-0.502236,0.8901,1359906,Y,521.46
2026-02-26T13:53:27.718725,10,20,0.312738,1.171226,0.280032,-1.582999,1.450395,-3.122974,0.461165,0.536711,-0.521522,0.476741,0.8018,2511388,N,726.66
2026-02-26T13:53:35.960341,11,0,0.339223,1.170720,0.214507,0.000000,-1.505760,1.539537,0.474513,0.522627,0.509159,-0.492398,0.8813,927866,Y,400.73
2026-02-26T13:53:35.960439,11,1,0.333746,1.170867,0.224414,0.000000,-1.547719,1.540445,0.486084,0.512765,0.498551,-0.502236,0.8896,1359906,Y,479.07
2026-02-26T13:53:35.960492,11,3,0.363104,1.165101,0.215076,-1.559045,-0.143960,-3.124694,0.057073,-0.700662,0.709810,0.044558,0.9009,90458,N,229.64
2026-02-26T13:53:35.960542,11,4,0.333073,1.170869,0.226180,0.000000,-1.552027,1.540555,0.487204,0.511665,0.497511,-0.503304,0.8066,1406524,Y,483.27
2026-02-26T13:53:35.960602,11,5,0.339842,1.170679,0.213380,0.000000,-1.497969,1.539610,0.472370,0.524342,0.511192,-0.490525,0.8682,882116,Y,383.04
2026-02-26T13:53:35.960689,11,6,0.337924,1.170770,0.216756,0.000000,-1.518969,1.539604,0.478163,0.519640,0.505754,-0.495527,0.8843,1020463,Y,404.38
2026-02-26T13:53:35.960773,11,8,0.342362,1.170507,0.208662,1.521223,-1.454341,-3.060479,0.460284,0.534097,0.522154,-0.479827,0.9150,702673,N,330.20
2026-02-26T13:53:35.960830,11,9,0.343659,1.170375,0.206275,1.531680,-1.394941,-3.071221,0.443981,0.547230,0.536468,-0.464352,0.9067,616373,N,323.53
2026-02-26T13:53:35.960893,11,10,0.333746,1.170867,0.224414,0.000000,-1.547719,1.540445,0.486084,0.512765,0.498551,-0.502236,0.7793,1359906,Y,475.02
2026-02-26T13:53:35.960949,11,11,0.365073,1.149740,0.241859,-1.552945,-0.091227,-3.113138,0.042485,-0.699505,0.713030,0.021811,0.8857,200,N,225.39
2026-02-26T13:53:35.961001,11,12,0.359863,1.167019,0.208144,1.577883,-0.151972,-3.120869,0.046154,0.708076,0.701968,-0.061145,0.8701,138013,N,244.74
2026-02-26T13:53:35.961084,11,13,0.333746,1.170867,0.224414,0.000000,-1.547719,1.540445,0.486084,0.512765,0.498551,-0.502236,0.8696,1359906,Y,461.63
2026-02-26T13:53:35.961146,11,14,0.339842,1.170679,0.213380,0.000000,-1.497969,1.539610,0.472370,0.524342,0.511192,-0.490525,0.8647,882116,Y,375.91
2026-02-26T13:53:35.961207,11,15,0.354046,1.169292,0.195465,1.575690,-0.167081,-3.117720,0.050424,0.707015,0.702158,-0.067533,0.8579,243379,N,260.85
2026-02-26T13:53:35.961264,11,16,0.363104,1.165101,0.215076,-1.559045,-0.143960,-3.124694,0.057073,-0.700662,0.709810,0.044558,0.9048,90458,N,230.12
2026-02-26T13:53:35.961323,11,17,0.311041,1.171922,0.295917,1.568933,-1.099514,-3.108601,0.359807,0.608371,0.597307,-0.379009,0.8755,2810592,N,773.03
2026-02-26T13:53:35.961380,11,18,0.333073,1.170869,0.226180,0.000000,-1.552027,1.540555,0.487204,0.511665,0.497511,-0.503304,0.9033,1406524,Y,479.29
2026-02-26T13:53:35.961437,11,20,0.310786,1.171959,0.296839,1.569233,-1.009744,-3.108944,0.332151,0.623907,0.613708,-0.351821,0.8853,2833090,N,802.81
